year;time;latitude;longitude;depth;mag;a;b;c;d;e;f
2008;733.463831;-20.713;-68.993;96.1;3.8;2008;12;3;12;50;40
2008;733.6477512;-21.144;-68.083;154.8;3.8;2008;12;3;17;15;31
2008;734.1605738;-22.845;-70.426;34.9;4;2008;12;4;5;33;59
2008;734.4087953;-19.18;-69.162;119.5;3.7;2008;12;4;11;31;25
2008;734.4997948;-21.273;-69.983;34.1;3.7;2008;12;4;13;42;27
2008;734.6280465;-21.53;-68.49;113.5;5.8;2008;12;4;16;47;8
2008;735.1491087;-22.642;-68.951;88.7;3.7;2008;12;5;5;17;28
2008;735.5275678;-21.597;-68.387;128.9;4.2;2008;12;5;14;22;27
2008;736.0566076;-23.519;-68.771;125.9;3.6;2008;12;6;3;4;16
2008;736.3847939;-20.616;-68.997;105.9;3.5;2008;12;6;10;56;51
2008;737.0471366;-21.196;-68.643;106.9;3.5;2008;12;7;2;50;38
2008;737.7985512;-21.215;-68.435;135.3;3.8;2008;12;7;20;52;40
2008;738.3060228;-23.768;-67.418;180;4.1;2008;12;8;9;3;25
2008;738.4436116;-20.933;-67.73;200.1;3.5;2008;12;8;12;21;33
2008;739.4799425;-19.405;-69.746;80.6;4;2008;12;9;13;13;52
2008;739.6037693;-21.205;-68.81;118.2;3.6;2008;12;9;16;12;11
2008;739.7767542;-21.771;-70.281;42.8;3.5;2008;12;9;20;21;17
2008;739.8669398;-21.675;-68.519;122.3;3.5;2008;12;9;22;31;9
2008;739.9027537;-22.821;-69.054;98.3;3.5;2008;12;9;23;22;43
2008;740.1725233;-19.299;-69.355;109.8;4.5;2008;12;10;5;51;11
2008;740.6505215;-22.205;-68.703;101.7;3.7;2008;12;10;17;19;30
2008;740.9713721;-23.978;-66.646;51.4;3.7;2008;12;11;1;1;32
2008;741.6824845;-21.073;-68.377;124.6;4.7;2008;12;11;18;5;32
2008;742.6992442;-21.263;-68.492;119.3;3.8;2008;12;12;18;29;40
2008;743.185395;-21.355;-69.962;39.8;4;2008;12;13;6;9;43
2008;743.5154918;-21.908;-68.58;124.2;4.1;2008;12;13;14;5;4
2008;743.6128086;-22.54;-68.087;161.5;3.9;2008;12;13;16;25;12
2008;744.2110758;-23.974;-67.445;212.6;4;2008;12;14;6;46;42
2008;744.9849686;-22.335;-67.721;193.1;3.7;2008;12;15;1;21;6
2008;745.5982098;-21.954;-68.448;152;3.8;2008;12;15;16;4;10
2008;745.8029556;-20.163;-69.156;97.9;3.5;2008;12;15;20;59;0
2008;746.4311683;-21.487;-68.429;144.1;4.5;2008;12;16;12;3;38
2008;746.6836222;-21.767;-68.405;126;3.7;2008;12;16;18;7;10
2008;747.2563659;-22.226;-70.079;46.3;3.5;2008;12;17;7;51;55
2008;747.4547824;-24.405;-69.847;101.3;4.4;2008;12;17;12;37;38
2008;747.5415485;-21.848;-68.604;118.1;3.6;2008;12;17;14;42;35
2008;747.8478451;-19.156;-69.583;92.8;3.6;2008;12;17;22;3;39
2008;748.2272266;-20.742;-68.823;104.1;3.5;2008;12;18;7;9;57
2008;748.2625479;-21.02;-68.458;133.3;3.6;2008;12;18;8;0;49
2008;748.5243787;-20.573;-69.042;98.9;4.3;2008;12;18;14;17;51
2008;748.723194;-20.067;-69.168;97.6;3.5;2008;12;18;19;4;9
2008;748.9712759;-19.356;-69.338;106.3;3.5;2008;12;19;1;1;23
2008;749.0758356;-20.14;-69.174;101.2;4;2008;12;19;3;31;57
2008;749.2830329;-20.353;-69.278;90.5;3.6;2008;12;19;8;30;19
2008;749.3821041;-21.627;-68.625;124.5;4.4;2008;12;19;10;52;59
2008;749.6465141;-20.594;-69.011;96.7;3.8;2008;12;19;17;13;44
2008;749.6807155;-24.05;-67.361;200;4.1;2008;12;19;18;2;59
2008;749.749356;-21.181;-68.836;105.5;3.5;2008;12;19;19;41;49
2008;750.0033363;-21.96;-68.714;118.4;3.9;2008;12;20;1;47;33
2008;750.1997896;-19.981;-70.677;29.8;3.7;2008;12;20;6;30;27
2008;750.4922547;-22.771;-70.3;38.2;4.1;2008;12;20;13;31;36
2008;750.7596979;-21.125;-68.314;130.4;3.9;2008;12;20;19;56;43
2008;751.2121661;-22.889;-68.167;107.7;5.6;2008;12;21;6;48;16
2008;751.2870664;-19.872;-69.295;107;4.8;2008;12;21;8;36;8
2008;751.8137394;-21.159;-67.651;204.3;4.1;2008;12;21;21;14;32
2008;751.9331321;-18.868;-69.553;118.4;4.7;2008;12;22;0;6;28
2008;752.1554557;-23.297;-68.851;88.5;3.8;2008;12;22;5;26;36
2008;752.1880968;-20.509;-68.925;104.7;3.9;2008;12;22;6;13;37
2008;752.3708302;-22.637;-67.543;187.3;3.5;2008;12;22;10;36;45
2008;752.4660457;-21.504;-68.385;118.2;4.2;2008;12;22;12;53;51
2008;752.4987627;-22.462;-68.127;165.5;4.3;2008;12;22;13;40;58
2008;752.9067111;-24.223;-67.277;206.2;3.7;2008;12;22;23;28;25
2008;753.9481294;-24.216;-67.238;192.9;4.5;2008;12;24;0;28;3
2008;753.9687078;-21.492;-68.382;121.7;3.8;2008;12;24;0;57;41
2008;754.0798128;-22.171;-67.521;176.2;3.5;2008;12;24;3;37;41
2008;754.4458065;-22.938;-68.896;97.9;4.6;2008;12;24;12;24;43
2008;754.4501895;-21.218;-68.413;127.5;3.6;2008;12;24;12;31;1
2008;754.7084745;-20.857;-69.144;111;3.7;2008;12;24;18;42;57
2008;754.7852514;-21.256;-68.493;124.9;3.7;2008;12;24;20;33;31
2008;755.04994;-20.921;-67.747;203.6;3.6;2008;12;25;2;54;40
2008;756.3067294;-21.596;-68.685;104.6;4.7;2008;12;26;9;4;27
2008;756.8587361;-20.92;-68.765;116.7;3.7;2008;12;26;22;19;20
2008;757.2654382;-21.233;-68.814;118.9;3.5;2008;12;27;8;4;59
2008;757.550961;-21.274;-68.77;118.1;3.5;2008;12;27;14;56;8
2008;758.0655021;-21.871;-68.626;120.2;3.6;2008;12;28;3;17;4
2008;758.0908598;-22.355;-70.088;47.6;3.8;2008;12;28;3;53;35
2008;758.0943465;-22.302;-68.537;109.6;4.2;2008;12;28;3;58;37
2008;758.34401;-23.84;-66.874;244.8;4.5;2008;12;28;9;58;8
2008;758.4149469;-22.355;-70.004;51.4;3.6;2008;12;28;11;40;16
2008;758.6410602;-21.595;-68.44;121.6;3.7;2008;12;28;17;5;53
2008;759.3703872;-23.424;-69.299;79.8;3.5;2008;12;29;10;36;7
2008;759.5399288;-23.01;-68.643;92.2;5.5;2008;12;29;14;40;15
2008;759.6391222;-22.986;-70.614;39;3.6;2008;12;29;17;3;5
2008;759.6559326;-22.942;-70.418;34.1;3.6;2008;12;29;17;27;18
2008;760.0353475;-21.138;-70.568;53;3.5;2008;12;30;2;33;39
2008;760.2997299;-20.719;-68.841;100.6;3.9;2008;12;30;8;54;22
2008;760.4991639;-19.967;-70.106;56.2;3.5;2008;12;30;13;41;33
2008;760.5297405;-21.239;-69.674;55.3;4.1;2008;12;30;14;25;35
2008;760.6905671;-19.693;-69.087;105.9;3.5;2008;12;30;18;17;10
2008;760.9005736;-20.933;-67.994;175.5;4.1;2008;12;30;23;19;35
2008;761.1216539;-21.043;-68.488;131.5;3.5;2008;12;31;4;37;56
2008;761.251452;-19.634;-69.298;102.8;3.9;2008;12;31;7;44;51
2009;731.1862588;-21.082;-68.6;126.8;3.8;2009;1;1;6;10;58
2009;731.2153647;-20.51;-68.899;110;3.5;2009;1;1;6;52;53
2009;731.3646319;-20.461;-68.849;111.8;4.5;2009;1;1;10;27;49
2009;732.2226793;-21.779;-68.487;112.7;3.6;2009;1;2;7;3;25
2009;732.6201808;-22.677;-68.629;95;4.5;2009;1;2;16;35;49
2009;733.0057073;-23.906;-67.136;215.4;3.6;2009;1;3;1;50;58
2009;733.0526705;-22.443;-68.53;124.3;3.6;2009;1;3;2;58;36
2009;733.0683767;-22.036;-67.476;227.1;5.3;2009;1;3;3;21;13
2009;733.1672334;-22.472;-70.545;29.8;3.7;2009;1;3;5;43;34
2009;733.4190574;-20.431;-68.831;107.4;4.2;2009;1;3;11;46;12
2009;734.1269909;-22.594;-68.796;101.8;3.5;2009;1;4;4;45;37
2009;734.2284536;-20.518;-68.888;111.4;4.2;2009;1;4;7;11;43
2009;734.9923912;-20.261;-69.005;105.7;3.5;2009;1;5;1;31;48
2009;735.1578463;-20.735;-68.861;99.8;3.5;2009;1;5;5;30;3
2009;736.1273399;-21.782;-68.581;121.7;3.7;2009;1;6;4;46;7
2009;736.7178463;-20.814;-70.27;64.6;3.6;2009;1;6;18;56;27
2009;736.8217574;-20.508;-69.245;90.2;3.5;2009;1;6;21;26;5
2009;736.8409773;-19.706;-68.902;7.5;3.6;2009;1;6;21;53;46
2009;736.9729343;-21.633;-68.397;129.5;3.9;2009;1;7;1;3;47
2009;736.9790443;-21.647;-68.373;120.2;3.5;2009;1;7;1;12;35
2009;737.4614617;-24.133;-67.362;209.1;4.3;2009;1;7;12;47;15
2009;738.4027513;-21.926;-68.603;119.3;4.1;2009;1;8;11;22;43
2009;739.0282118;-24.427;-69.363;110.6;5.1;2009;1;9;2;23;23
2009;739.7868414;-21.401;-68.36;135;4.3;2009;1;9;20;35;48
2009;739.8755231;-23.087;-70.78;21.4;5.2;2009;1;9;22;43;30
2009;739.9330983;-23.093;-70.759;24.4;3.8;2009;1;10;0;6;25
2009;740.1318141;-21.906;-68.425;117.2;3.6;2009;1;10;4;52;34
2009;740.4479876;-23.329;-69.01;109.6;3.5;2009;1;10;12;27;51
2009;740.5511728;-24.047;-67.42;199.3;3.5;2009;1;10;14;56;26
2009;740.6089961;-21.109;-68.755;110.4;4.2;2009;1;10;16;19;42
2009;740.8433157;-19.605;-69.15;129.4;3.9;2009;1;10;21;57;8
2009;740.8545653;-21.891;-69.838;67.5;3.7;2009;1;10;22;13;20
2009;740.8681306;-23.1;-70.771;24.1;3.5;2009;1;10;22;32;52
2009;741.2404348;-20.817;-68.833;103.2;3.7;2009;1;11;7;28;59
2009;741.2449332;-21.451;-68.454;138.1;3.8;2009;1;11;7;35;27
2009;741.3238407;-24.173;-67.433;200;3.7;2009;1;11;9;29;5
2009;741.3824742;-19.804;-69.347;109.5;3.9;2009;1;11;10;53;31
2009;741.5172796;-24.166;-67.415;203.2;4;2009;1;11;14;7;38
2009;741.6567005;-21.179;-68.429;125.4;3.5;2009;1;11;17;28;24
2009;742.1046712;-20.392;-69.188;119;3.9;2009;1;12;4;13;29
2009;742.1558325;-21.61;-68.444;113.7;3.7;2009;1;12;5;27;9
2009;743.102335;-24.155;-67.231;215.6;3.9;2009;1;13;4;10;7
2009;744.1615429;-22.799;-68.983;110.1;3.9;2009;1;14;5;35;22
2009;744.1896214;-23.19;-66.982;217.8;3.6;2009;1;14;6;15;48
2009;744.8251662;-23.901;-67.077;216;3.6;2009;1;14;21;30;59
2009;745.1263847;-21.427;-68.741;103.4;3.8;2009;1;15;4;44;45
2009;745.2095711;-20.337;-68.656;119.7;3.7;2009;1;15;6;44;32
2009;745.5407318;-22.25;-70.072;60.1;4.3;2009;1;15;14;41;24
2009;745.5993647;-22.97;-70.18;51.8;3.7;2009;1;15;16;5;50
2009;745.6442282;-21.881;-68.73;124.8;3.9;2009;1;15;17;10;26
2009;745.713612;-22.078;-70.172;48.7;3.5;2009;1;15;18;50;21
2009;745.7969134;-22.727;-68.998;111.8;3.5;2009;1;15;20;50;18
2009;745.8157194;-20.674;-69.132;90.7;3.6;2009;1;15;21;17;23
2009;745.9803203;-22.586;-68.802;106.9;3.7;2009;1;16;1;14;25
2009;746.611874;-24.014;-67.28;205.8;4.2;2009;1;16;16;23;51
2009;746.8830866;-19.874;-69.519;108.3;3.8;2009;1;16;22;54;24
2009;746.9792356;-24.005;-67.173;219.3;3.5;2009;1;17;1;12;51
2009;746.9870584;-22.61;-70.365;37.7;3.5;2009;1;17;1;24;7
2009;747.2128326;-21.818;-68.503;141.9;3.6;2009;1;17;6;49;14
2009;747.7478676;-22.621;-70.327;38.4;4.4;2009;1;17;19;39;41
2009;747.7548968;-21.112;-68.775;120;3.7;2009;1;17;19;49;48
2009;747.7639583;-20.336;-68.946;110.1;3.9;2009;1;17;20;2;51
2009;748.2888517;-21.649;-68.595;111.1;4.4;2009;1;18;8;38;42
2009;748.4905938;-22.698;-68.802;94.4;4;2009;1;18;13;29;12
2009;749.154423;-22.493;-70.532;30.4;3.7;2009;1;19;5;25;7
2009;749.2291897;-22.355;-70.103;47.3;3.6;2009;1;19;7;12;47
2009;749.2825087;-21.763;-68.484;121.3;3.6;2009;1;19;8;29;34
2009;749.7725836;-20.917;-70.552;55.4;4.5;2009;1;19;20;15;16
2009;749.9091773;-24.043;-67.26;229.9;4.8;2009;1;19;23;31;58
2009;750.0640046;-23.457;-66.934;204.1;3.7;2009;1;20;3;14;55
2009;750.231442;-21.856;-68.496;116.2;3.7;2009;1;20;7;16;2
2009;750.3807604;-24.226;-67.175;192.1;3.8;2009;1;20;10;51;3
2009;750.7054528;-19.712;-70.011;54.4;4.2;2009;1;20;18;38;36
2009;750.9638316;-20.575;-69.032;96.7;3.9;2009;1;21;0;50;40
2009;751.0236627;-20.691;-68.811;105.2;4.1;2009;1;21;2;16;50
2009;751.1540588;-22.831;-70.528;30.4;3.5;2009;1;21;5;24;36
2009;751.1993132;-21.027;-70.26;42.1;3.5;2009;1;21;6;29;46
2009;751.2323919;-21.988;-69.624;71.7;3.6;2009;1;21;7;17;24
2009;751.3627532;-20.771;-69.195;96.4;5;2009;1;21;10;25;7
2009;751.3751561;-21.1;-68.865;112;3.5;2009;1;21;10;42;59
2009;751.6976458;-21.669;-68.537;119;3.5;2009;1;21;18;27;22
2009;751.8230785;-21.523;-68.577;126.6;3.6;2009;1;21;21;27;59
2009;752.6946444;-20.526;-68.794;107.1;3.7;2009;1;22;18;23;2
2009;752.695194;-21.055;-68.967;112.1;3.5;2009;1;22;18;23;50
2009;753.0106142;-23.994;-66.626;45;3.8;2009;1;23;1;58;2
2009;753.0372969;-22.675;-67.945;170.7;3.5;2009;1;23;2;36;28
2009;753.1165227;-21.991;-68.7;108;4.6;2009;1;23;4;30;33
2009;753.1414385;-21.587;-68.413;115.1;3.8;2009;1;23;5;6;25
2009;753.2299178;-20.781;-69.072;109.4;4;2009;1;23;7;13;50
2009;754.0489524;-23.832;-67.352;221.8;4.2;2009;1;24;2;53;15
2009;754.0808969;-22.356;-70.278;38.6;3.7;2009;1;24;3;39;15
2009;754.9025824;-21.132;-68.445;133.4;3.6;2009;1;24;23;22;28
2009;755.3089435;-24.325;-67.448;198.6;3.9;2009;1;25;9;7;38
2009;755.630194;-20.065;-70.342;63.5;3.5;2009;1;25;16;50;14
2009;755.7164708;-21.593;-69.116;87.2;3.7;2009;1;25;18;54;28
2009;755.8043116;-22.542;-68.878;115;3.6;2009;1;25;21;0;58
2009;755.8249028;-22.634;-70.341;36.9;3.7;2009;1;25;21;30;37
2009;756.000672;-21.183;-67.339;194.6;3.5;2009;1;26;1;43;43
2009;756.3028318;-21.106;-68.769;118.2;3.5;2009;1;26;8;58;50
2009;756.5326483;-21.064;-68.847;104.6;3.5;2009;1;26;14;29;46
2009;756.7266181;-20.057;-69.18;99.6;3.7;2009;1;26;19;9;5
2009;758.096812;-20.073;-69.962;60.3;4.5;2009;1;28;4;2;10
2009;758.1897485;-22.244;-68.703;113.5;3.8;2009;1;28;6;15;59
2009;758.3928554;-21.696;-68.414;121.6;4;2009;1;28;11;8;28
2009;758.6345015;-24.071;-66.954;89.8;3.8;2009;1;28;16;56;26
2009;758.7091988;-20.809;-70.506;58.4;3.6;2009;1;28;18;43;60
2009;758.7637278;-23.471;-66.945;213.7;5.1;2009;1;28;20;2;31
2009;758.8997683;-23.318;-67.041;252.6;4;2009;1;28;23;18;25
2009;759.1757801;-20.711;-70.452;37;4.1;2009;1;29;5;55;52
2009;760.034917;-24.104;-66.718;43.7;3.7;2009;1;30;2;33;2
2009;761.2845344;-23.058;-70.206;50.3;3.5;2009;1;31;8;32;29
2009;761.3576141;-21.313;-68.791;113.5;3.9;2009;1;31;10;17;43
2009;761.434964;-21.499;-69.602;75.3;4.4;2009;1;31;12;9;6
2009;761.5399242;-22.973;-70.178;52.4;5.5;2009;1;31;14;40;15
2009;761.6158681;-19.601;-69.388;106.7;6;2009;1;31;16;29;36
2009;761.8952671;-22.236;-69.707;50.6;3.5;2009;1;31;23;11;56
2009;789.970609;-20.561;-69.229;92.5;5;2009;2;1;1;0;26
2009;790.472717;-21.069;-68.425;140.6;3.5;2009;2;1;13;3;28
2009;790.4835036;-21.915;-68.501;124.8;4.3;2009;2;1;13;18;60
2009;791.0375032;-21.196;-68.465;131.6;3.9;2009;2;2;2;36;45
2009;791.5708118;-22.927;-66.818;245.2;3.8;2009;2;2;15;24;43
2009;791.5760411;-19.573;-70.752;25.4;3.8;2009;2;2;15;32;15
2009;792.4303422;-20.815;-68.891;101.8;3.5;2009;2;3;12;2;27
2009;792.5571618;-19.998;-69.206;96.8;3.5;2009;2;3;15;5;4
2009;793.2996917;-21.304;-69.857;59.5;4.4;2009;2;4;8;54;18
2009;793.4428981;-21.187;-68.604;108.1;3.7;2009;2;4;12;20;31
2009;793.9331376;-22.835;-68.363;116.5;3.7;2009;2;5;0;6;28
2009;794.3168888;-22.92;-68.682;106.6;5;2009;2;5;9;19;4
2009;794.3473858;-21.126;-68.904;115;3.5;2009;2;5;10;2;59
2009;794.3855802;-21.249;-68.386;130.4;3.5;2009;2;5;10;57;59
2009;794.4613821;-20.41;-69.054;117;3.8;2009;2;5;12;47;8
2009;794.8475058;-22.487;-70.547;30.3;3.5;2009;2;5;22;3;10
2009;794.9152273;-20.847;-67.633;211.4;3.6;2009;2;5;23;40;41
2009;794.9550796;-24.396;-67.391;186.9;3.9;2009;2;6;0;38;4
2009;795.4831997;-19.601;-69.38;99.4;3.7;2009;2;6;13;18;34
2009;795.5916913;-19.571;-70.623;40.1;3.8;2009;2;6;15;54;47
2009;795.956975;-21.13;-68.619;106.3;3.6;2009;2;7;0;40;48
2009;795.9739028;-19.144;-69.567;112.3;3.5;2009;2;7;1;5;10
2009;796.0230671;-20.848;-69.08;112.9;3.7;2009;2;7;2;15;58
2009;796.2061016;-23.139;-68.752;92.8;3.7;2009;2;7;6;39;32
2009;796.2789725;-19.602;-69.377;101.9;4.3;2009;2;7;8;24;28
2009;796.5583961;-24.113;-67.424;201.1;3.7;2009;2;7;15;6;51
2009;798.3407744;-22.679;-68.754;103.5;3.9;2009;2;9;9;53;28
2009;798.3544791;-20.876;-68.806;108.3;3.6;2009;2;9;10;13;12
2009;798.5434968;-22.293;-68.765;98.7;4;2009;2;9;14;45;23
2009;798.837888;-22.915;-68.28;114.1;4;2009;2;9;21;49;19
2009;799.1476118;-24.091;-67.216;219.9;4.9;2009;2;10;5;15;19
2009;799.4825543;-22.665;-70.543;30.7;4.1;2009;2;10;13;17;38
2009;799.6388806;-24.364;-67.395;198.3;3.8;2009;2;10;17;2;44
2009;799.9166708;-22.854;-68.21;119.9;4;2009;2;10;23;42;45
2009;800.6007057;-21.712;-68.384;130.1;4.2;2009;2;11;16;7;46
2009;800.793594;-20.301;-69.038;108.6;5.8;2009;2;11;20;45;32
2009;800.8246569;-21.745;-68.466;117.6;3.7;2009;2;11;21;30;15
2009;800.8602845;-24.21;-67.436;195.8;4.3;2009;2;11;22;21;34
2009;801.3413065;-20.813;-69.068;112.6;4.8;2009;2;12;9;54;14
2009;801.9355284;-20.703;-69.127;107.3;3.8;2009;2;13;0;9;55
2009;802.2532174;-23.105;-70.733;24.5;5;2009;2;13;7;47;23
2009;802.461445;-22.003;-68.459;118.6;4.5;2009;2;13;12;47;14
2009;802.8041968;-20.463;-68.77;117.5;3.5;2009;2;13;21;0;48
2009;803.7256273;-21.113;-68.961;114.8;3.9;2009;2;14;19;7;39
2009;803.7682014;-21.539;-68.555;126;3.5;2009;2;14;20;8;58
2009;803.9123829;-22.226;-67.571;203;3.5;2009;2;14;23;36;35
2009;804.6514412;-21.301;-68.478;119.2;3.5;2009;2;15;17;20;50
2009;805.0504438;-21.107;-68.679;115;3.7;2009;2;16;2;55;23
2009;805.4197437;-19.967;-69.178;99.5;3.8;2009;2;16;11;47;11
2009;805.8117586;-20.731;-68.904;100;3.5;2009;2;16;21;11;41
2009;805.8263926;-20.125;-69.268;100;3.7;2009;2;16;21;32;45
2009;806.081599;-20.096;-69.171;98.7;3.6;2009;2;17;3;40;15
2009;806.5204103;-20.924;-68.898;108.2;4.1;2009;2;17;14;12;9
2009;806.5720124;-22.132;-70.294;44.9;3.5;2009;2;17;15;26;27
2009;807.2334561;-19.099;-69.455;107.5;4;2009;2;18;7;18;56
2009;807.3352389;-23.37;-67.011;234.2;3.8;2009;2;18;9;45;30
2009;807.6522187;-21.298;-69.824;59.2;3.8;2009;2;18;17;21;57
2009;808.5418023;-23.431;-68.357;120.5;3.7;2009;2;19;14;42;57
2009;808.5836028;-19.67;-69.333;108.4;4.5;2009;2;19;15;43;8
2009;809.1833987;-19.714;-69.168;113.6;5;2009;2;20;6;6;51
2009;809.2514285;-22.362;-68.75;98.8;4.7;2009;2;20;7;44;49
2009;809.2613802;-21.312;-68.099;167.9;3.7;2009;2;20;7;59;8
2009;810.0169603;-21.506;-68.611;103.2;3.6;2009;2;21;2;7;10
2009;810.3800715;-20.321;-69.316;87.1;3.5;2009;2;21;10;50;3
2009;810.6078282;-20.998;-68.966;108.2;4.1;2009;2;21;16;18;1
2009;810.6192777;-22.069;-68.463;117.6;3.5;2009;2;21;16;34;31
2009;811.1310889;-20.456;-69.275;113;3.8;2009;2;22;4;51;31
2009;811.7155741;-19.94;-69.184;96.9;4.1;2009;2;22;18;53;11
2009;812.2049942;-21.275;-68.709;112.4;3.5;2009;2;23;6;37;57
2009;812.4086008;-23.826;-67.128;249.3;4;2009;2;23;11;31;8
2009;812.4800028;-20.705;-68.846;99.9;3.6;2009;2;23;13;13;57
2009;812.664184;-21.134;-68.838;124.1;3.7;2009;2;23;17;39;11
2009;812.9661017;-24.065;-67.363;209.7;3.8;2009;2;24;0;53;56
2009;813.4380564;-20.116;-69.202;98.2;3.6;2009;2;24;12;13;33
2009;813.780147;-20.094;-69.27;112.6;3.5;2009;2;24;20;26;10
2009;814.2240831;-24.281;-67.423;196.6;3.6;2009;2;25;7;5;26
2009;815.393327;-21.758;-68.519;123.7;3.5;2009;2;26;11;9;9
2009;816.629283;-19.572;-69.202;110.5;3.8;2009;2;27;16;48;55
2009;817.2484359;-21.515;-68.501;118.8;3.6;2009;2;28;7;40;30
2009;817.46678;-20.092;-69.155;97.9;3.8;2009;2;28;12;54;55
2009;817.6153128;-24.236;-67.419;194.4;3.6;2009;2;28;16;28;48
2009;817.6392329;-21.944;-68.416;127.5;3.5;2009;2;28;17;3;15
2009;817.6835384;-19.85;-70.498;33.7;3.7;2009;2;28;18;7;3
2009;821.0980818;-24.09;-67.37;208.9;3.7;2009;3;1;4;3;59
2009;821.2862778;-21.723;-68.455;126.5;4.5;2009;3;1;8;34;59
2009;821.6728699;-21.068;-68.858;114.4;4.1;2009;3;1;17;51;41
2009;821.9808308;-21.848;-68.589;115.7;4.1;2009;3;2;1;15;9
2009;822.2884727;-24.187;-67.409;193.3;3.9;2009;3;2;8;38;9
2009;822.4320991;-24.237;-66.983;48.7;3.5;2009;3;2;12;4;58
2009;822.9623674;-21.377;-68.844;119.5;5.2;2009;3;3;0;48;34
2009;823.0965384;-21.403;-68.777;117.3;3.6;2009;3;3;4;1;46
2009;823.1194961;-22.495;-68.749;112.7;4;2009;3;3;4;34;50
2009;823.9043977;-22.807;-68.417;133.2;4;2009;3;3;23;25;5
2009;824.3348245;-20.903;-67.887;177;3.6;2009;3;4;9;44;54
2009;824.6719472;-20.571;-68.866;101.1;3.6;2009;3;4;17;50;21
2009;824.7536192;-21.476;-68.356;137;3.7;2009;3;4;19;47;58
2009;824.852178;-21.811;-68.676;103.1;4.7;2009;3;4;22;9;53
2009;824.9490713;-24.17;-67.385;205.5;3.8;2009;3;5;0;29;25
2009;824.9847166;-22.021;-68.584;123;4.3;2009;3;5;1;20;45
2009;825.1324792;-19.458;-69.368;99;3.6;2009;3;5;4;53;31
2009;825.3696777;-22.496;-68.569;116;3.5;2009;3;5;10;35;5
2009;825.9535176;-22.041;-68.575;113.9;3.6;2009;3;6;0;35;49
2009;826.3501259;-20.595;-68.8;111.8;4.2;2009;3;6;10;6;56
2009;826.882475;-21.023;-68.936;113.1;3.5;2009;3;6;22;53;31
2009;826.9743553;-19.995;-69.181;95.9;4.1;2009;3;7;1;5;49
2009;829.4005346;-21.369;-68.742;104.2;4.3;2009;3;9;11;19;31
2009;829.4012791;-20.245;-69.132;96.7;4.2;2009;3;9;11;20;36
2009;829.9575169;-19.469;-69.09;124.6;4;2009;3;10;0;41;35
2009;830.3465304;-19.905;-69.197;98.8;4;2009;3;10;10;1;45
2009;830.727694;-21.151;-68.899;113.6;3.5;2009;3;10;19;10;38
2009;831.2056091;-21.013;-68.597;117.8;3.5;2009;3;11;6;38;50
2009;831.2496814;-20.648;-68.884;104.4;4;2009;3;11;7;42;18
2009;831.6404653;-21.965;-68.589;124;3.6;2009;3;11;17;5;1
2009;832.1707444;-21.048;-68.907;113.3;3.7;2009;3;12;5;48;37
2009;832.7361396;-21.151;-68.84;115.2;4.5;2009;3;12;19;22;48
2009;832.751547;-22.718;-70.453;33;3.5;2009;3;12;19;44;59
2009;832.8060847;-22.269;-68.866;99.3;4.8;2009;3;12;21;3;31
2009;832.8270042;-21.112;-68.919;113.9;3.5;2009;3;12;21;33;38
2009;833.332506;-20.067;-69.168;99.2;3.5;2009;3;13;9;41;34
2009;836.1171956;-21.96;-68.552;126.1;3.5;2009;3;16;4;31;31
2009;836.1751653;-22.012;-68.532;117.6;4.2;2009;3;16;5;54;59
2009;836.505948;-21.545;-68.385;133.8;3.8;2009;3;16;13;51;19
2009;837.2335867;-21.082;-68.725;114.4;3.7;2009;3;17;7;19;7
2009;837.2919654;-20.428;-69.515;36;4.1;2009;3;17;8;43;11
2009;837.3198008;-23.914;-67.463;216.2;4.2;2009;3;17;9;23;16
2009;837.6145057;-20.333;-69.014;102.1;4.2;2009;3;17;16;27;38
2009;837.824194;-19.682;-69.267;107.5;3.5;2009;3;17;21;29;35
2009;837.9769689;-21.272;-68.653;107.7;4.1;2009;3;18;1;9;35
2009;838.1621851;-20.315;-68.998;106.5;3.7;2009;3;18;5;36;18
2009;838.6429014;-21.093;-68.528;140.6;4.1;2009;3;18;17;8;32
2009;838.8470671;-20.472;-68.983;102.7;5.5;2009;3;18;22;2;32
2009;839.1365073;-24.398;-67.089;120.8;4.1;2009;3;19;4;59;19
2009;840.3467278;-24.155;-67.366;178.8;3.6;2009;3;20;10;2;2
2009;840.8644363;-24.242;-67.252;158.4;3.5;2009;3;20;22;27;32
2009;841.2520678;-21.351;-68.739;106.6;3.9;2009;3;21;7;45;44
2009;841.386413;-20.755;-69.081;98.6;3.8;2009;3;21;10;59;11
2009;842.5122352;-24.181;-67.281;198;3.9;2009;3;22;14;0;22
2009;842.6526192;-21.064;-68.915;111.9;3.6;2009;3;22;17;22;31
2009;843.3662644;-19.643;-70.715;27;3.5;2009;3;23;10;30;10
2009;843.5955718;-19.489;-69.446;95;4.7;2009;3;23;16;0;22
2009;843.8516708;-20.312;-69.005;106.7;3.9;2009;3;23;22;9;9
2009;844.1306844;-20.858;-69.048;108.2;3.5;2009;3;24;4;50;56
2009;844.4962765;-19.591;-69.378;98.8;3.5;2009;3;24;13;37;23
2009;844.581116;-22.882;-68.68;101.7;4.4;2009;3;24;15;39;34
2009;844.6020848;-22.025;-68.63;107.1;3.6;2009;3;24;16;9;45
